#	cores	size	dq_mpi dm_mpi	comp_mpi L2m_m	L3m_m	 id_mpi	dq_s	dm_s	comp_s	id_s	L2m_s	L3m_s	dq_d	dm_d	comp_d	id_d	L2m_d	L3m_d	dq_g	dm_g	comp_g	id_g	L2m_g	L3m_g     dq_besf      comp_besf    dm_besf   id_besf   L2m_besf   L3m_besf    dq_gpu   comp_gpu  dm_gpu      id_gpu L2m_gpu  L3m_gpu
	16	C1	0.0	0.01	31.34	 0.0	0.0	 0.94	5.12	15.25	32.43	0.56	3566.3	1626.2	3.13	14.86	32.41	0.19	3494.45	1410.23	  0.49	31.99 	1.21	0.81	 2793.78 921.05     0.23     31.34  	1.63	0.35     2578.61    685.94   0.0     8.41      0.01	   0.25	  0.0	   0.0
	16	C1	0.0	0.01	31.34	 0.0	0.0	 0.94	5.12	15.25	32.43	0.56	3566.3	1626.2	3.13	14.86	32.41	0.19	3494.45	1410.23	  0.49	31.99 	1.21	0.81	 2793.78 921.05     0.23     31.34  	1.63	0.35     2578.61    685.94   0.0     8.41      0.01	   0.25	  0.0	   0.0
